company_id,CIN,field,value,as_of_date,source_publisher,source_type,document_title,document_date,source_url,source_page,retrieved_at,confidence,reviewer_status,notes
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - JUPITER BIOTECH LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC009140,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - JUPITER BIOTECH LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC009140,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,company_name,GBL INDUSTRIES LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,cin,L24117GJ1985PLC007985,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GBL INDUSTRIES LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24117GJ1985PLC007985,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GBL INDUSTRIES LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24117GJ1985PLC007985,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24117GJ1985PLC007985,L24117GJ1985PLC007985,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - GBL INDUSTRIES LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24117GJ1985PLC007985,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,company_name,UPL LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,cin,L24219GJ1985PLC025132,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - UPL LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24219GJ1985PLC025132,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - UPL LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24219GJ1985PLC025132,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24219GJ1985PLC025132,L24219GJ1985PLC025132,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - UPL LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24219GJ1985PLC025132,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,company_name,DISHMAN PHARMACEUTICALS AND CHEMICALSLIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,cin,L24230GJ1983PLC006329,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - DISHMAN PHARMACEUTICALS AND CHEMICALSLIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24230GJ1983PLC006329,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - DISHMAN PHARMACEUTICALS AND CHEMICALSLIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24230GJ1983PLC006329,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1983PLC006329,L24230GJ1983PLC006329,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - DISHMAN PHARMACEUTICALS AND CHEMICALSLIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24230GJ1983PLC006329,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,company_name,LINK PHARMACHEM LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,cin,L24230GJ1984PLC007540,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - LINK PHARMACHEM LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24230GJ1984PLC007540,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - LINK PHARMACHEM LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24230GJ1984PLC007540,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24230GJ1984PLC007540,L24230GJ1984PLC007540,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - LINK PHARMACHEM LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24230GJ1984PLC007540,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,company_name,GUJARAT BINIL CHEMICALS LTD,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,cin,L24231GJ1982PLC005012,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GUJARAT BINIL CHEMICALS LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24231GJ1982PLC005012,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GUJARAT BINIL CHEMICALS LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24231GJ1982PLC005012,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1982PLC005012,L24231GJ1982PLC005012,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - GUJARAT BINIL CHEMICALS LTD,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24231GJ1982PLC005012,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,company_name,ZORA PHARMA LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,cin,L24231GJ1985PLC007664,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - ZORA PHARMA LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24231GJ1985PLC007664,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - ZORA PHARMA LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24231GJ1985PLC007664,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24231GJ1985PLC007664,L24231GJ1985PLC007664,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - ZORA PHARMA LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24231GJ1985PLC007664,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,company_name,PARAMOUNT COSMETICS (INDIA) LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,cin,L24240GJ1985PLC008282,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - PARAMOUNT COSMETICS (INDIA) LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24240GJ1985PLC008282,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - PARAMOUNT COSMETICS (INDIA) LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24240GJ1985PLC008282,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24240GJ1985PLC008282,L24240GJ1985PLC008282,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - PARAMOUNT COSMETICS (INDIA) LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24240GJ1985PLC008282,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,company_name,INDIA POLYFIBRES LIMITED.,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,cin,L24294GJ1982PLC048201,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - INDIA POLYFIBRES LIMITED.,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24294GJ1982PLC048201,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - INDIA POLYFIBRES LIMITED.,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24294GJ1982PLC048201,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24294GJ1982PLC048201,L24294GJ1982PLC048201,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - INDIA POLYFIBRES LIMITED.,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24294GJ1982PLC048201,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,company_name,ECLAT CHEMICALS LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,cin,L24299GJ1982PLC005425,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - ECLAT CHEMICALS LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24299GJ1982PLC005425,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - ECLAT CHEMICALS LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24299GJ1982PLC005425,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24299GJ1982PLC005425,L24299GJ1982PLC005425,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - ECLAT CHEMICALS LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24299GJ1982PLC005425,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,company_name,TIRUPATI FOAM LTD,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,cin,L25199GJ1986PLC009071,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - TIRUPATI FOAM LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25199GJ1986PLC009071,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - TIRUPATI FOAM LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25199GJ1986PLC009071,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25199GJ1986PLC009071,L25199GJ1986PLC009071,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - TIRUPATI FOAM LTD,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25199GJ1986PLC009071,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,company_name,GOPALA POLYPLAST LTD,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,cin,L25200GJ1984PLC050560,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GOPALA POLYPLAST LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25200GJ1984PLC050560,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GOPALA POLYPLAST LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25200GJ1984PLC050560,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1984PLC050560,L25200GJ1984PLC050560,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - GOPALA POLYPLAST LTD,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25200GJ1984PLC050560,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,company_name,PROMACT IMPEX LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,cin,L25200GJ1985PLC007746,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - PROMACT IMPEX LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25200GJ1985PLC007746,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - PROMACT IMPEX LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25200GJ1985PLC007746,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L25200GJ1985PLC007746,L25200GJ1985PLC007746,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - PROMACT IMPEX LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L25200GJ1985PLC007746,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
